id,type,subtype,price,transactionType,zip,visualisationOption,cuisine_type,constructionYear,condition,heatingType,primaryEnergyConsumptionLevel,room_number,surface,atticExists,basementExists,hasSwimmingPool,indoor,outdoor,short_id,company_name,m2,commune
9011061,apartment,apartment,190000,for sale,5651,xl,installed,,,electric,,2,,,true,,,1,982813,century 21 les lacs,86,Thy-le-Chateau
8947829,apartment,apartment,190000,for sale,9600,xl,,1982,,gas,,2,,,,,1,,1548676,immo nobels,73,Renaix
8956503,apartment,apartment,190000,for sale,8790,xl,,2018,,,,2,,,,,,1,2376989,realimmo,72,Waregem
8967843,apartment,apartment,192500,for sale,8750,xl,installed,2019,good,,,1,,,true,,,1,3491662,vastgoed wanneyn,60,Zwevezele
9005213,apartment,apartment,195000,for sale,4102,xl,installed,,,,,3,,,true,,,,2980181,catherine jadin &amp; lionel dubuisson,3,Ougr%C3%A9e
8617869,apartment,apartment,195000,for sale,1500,xl,,2020,,,,1,,,,,,,3660038,berth immo,70,Halle
8245930,apartment,apartment,198000,for sale,8000,xl,,1965,,,,2,,,true,,,,3520342,agence coucke,2,Bruges
8965124,apartment,ground floor,205000,for sale,1070,xl,,,as new,,,1,36,,,,,,1496491,,67,Anderlecht
8878730,apartment,apartment,199000,for sale,1070,xl,installed,,,gas,,2,,,true,,,,1997457,prestige consultor immobilier,2,Anderlecht
8674088,apartment,service flat,199000,for sale,9900,xl,installed,2019,as new,,,1,,,,,,,2126895,vastgoed unicum,67,Eeklo
8634680,apartment,service flat,199000,for sale,9900,xl,installed,2019,as new,,,1,,,,,,,2126895,vastgoed unicum,67,Eeklo
8795140,apartment,apartment,199000,for sale,9550,xl,installed,,as new,gas,,2,,,,,,,2138569,topo-immo bvba,71,Hillegem
8674083,apartment,service flat,202500,for sale,9900,xl,installed,2019,as new,,,1,,,,,,,2126895,vastgoed unicum,74,Eeklo
8973754,apartment,apartment,200000,for sale,1000,xl,installed,,,,,2,,,true,,,,42001,notaris luc van steenkiste,2,Bruxelles
8892545,apartment,apartment,209000,for sale,1500,xl,,,,gas,,2,,,,,,,1997457,prestige consultor immobilier,2,Halle
8884551,apartment,apartment,210000,for sale,8620,xl,,2002,as new,,,1,,,true,,,,393151,groep caenen nieuwpoort-koksijde-oostduinkerke,50,Nieuport
8767976,apartment,duplex,219000,for sale,8800,xl,installed,2016,good,,,2,,,,,,,2875997,futurimmo roeselare - rumbeke,118,Rumbeke
8975273,apartment,apartment,209000,for sale,4100,xl,,,,electric,,2,,,true,,1,,1523387,"cosy, l&#039;immobilier par birtles &amp; lauper",107,BONCELLES
8444705,apartment,apartment,212017,for sale,4020,xl,installed,,,gas,,2,,,true,,,,3292073,trevi liege,89,GRIVEGN%C3%89E
8674086,apartment,service flat,217500,for sale,9900,xl,installed,2019,as new,,,2,,,,,,,2126895,vastgoed unicum,85,Eeklo
8894208,apartment,apartment,225000,for sale,2300,xl,,2018,,gas,,3,,,,,,,281421,bruyninckx vastgoed,118,Turnhout
8985175,apartment,apartment,219500,for sale,1000,xl,usa installed,2020,,gas,,1,,,true,,25,25,2012158,engel &amp; völkers brussels projects - projets neufs,77,Bruxelles
8487439,apartment,duplex,234000,for sale,8790,xl,installed,2000,good,electric,,3,,,,,,,696853,immo roba,121,Waregem
8674084,apartment,service flat,227500,for sale,9900,xl,installed,2019,as new,,,1,,,,,,1,2126895,vastgoed unicum,85,Eeklo
9016448,apartment,duplex,229000,for sale,1600,xl,,1940,as new,,,2,,,,,,,2305528,immo pické bv bvba,79,Sint-Pieters-Leeuw
8765576,apartment,apartment,230000,for sale,6224,xl,,,,gas,,5,,,true,,,15,3563305,les maison de marjorie toma,5,WANFERC%C3%89E-BAULET
8988963,apartment,apartment,235000,for sale,7382,xl,installed,,as new,gas,,2,,,true,,2,,1161242,logissim,104,Audregnies
8503366,apartment,flat studio,229000,for sale,1160,xl,,,as new,,,0,,,,,,1,1474356,willemen real estate,46,Auderghem
8795139,apartment,duplex,229000,for sale,9550,xl,installed,,as new,gas,,2,,,true,,,,2138569,topo-immo bvba,127,Hillegem
8900824,apartment,apartment,235000,for sale,2060,xl,usa installed,2007,,,,1,,,true,,,,2302724,,78,Anvers%206
8549970,apartment,apartment,239000,for sale,1500,xl,,,as new,,,1,,,,,,,308581,century 21 pro domo,72,Halle
8932393,apartment,apartment,240000,for sale,1090,xl,hyper equipped,,,fueloil,,2,,,true,,1,,3635179,,95,Jette
8993578,apartment,ground floor,245000,for sale,2170,xl,hyper equipped,,good,gas,,2,150,,true,,,,2742641,,80,Merksem
9019934,apartment,ground floor,235000,for sale,8530,xl,installed,2014,as new,gas,,2,,,,,1,1,2373640,m vastgoed,2,Harelbeke
8825032,apartment,apartment,249000,for sale,9300,xl,installed,,,gas,,2,,,true,,,,3652590,bricks immobiliën,93,Alost
8836408,apartment,apartment,245000,for sale,8930,xl,hyper equipped,2018,,gas,,3,,true,,,1,,1593411,maximmo,128,Lauwe
8936408,apartment,apartment,247000,for sale,2800,xl,hyper equipped,,as new,,,1,,,true,,,,2786783,copandi bvba,84,Malines
8561771,apartment,apartment,249000,for sale,4000,xl,,,as new,gas,,1,,,true,,,,382808,stoler immo,111,LIEGE
8859863,apartment,apartment,259000,for sale,9700,xl,,2011,as new,,,2,,,,,,,1548676,immo nobels,74,Audenarde
9016259,apartment,apartment,254000,for sale,8530,xl,,2009,as new,,,2,,,,,,1,35708,immex bvba,120,Harelbeke
9001327,apartment,penthouse,275000,for sale,2235,xl,installed,2011,,gas,,3,,,,,2,,2216813,dupont vastgoed,117,Westmeerbeek
8446340,apartment,apartment,276115,for sale,4020,xl,installed,,,gas,,2,,,true,,,,3292073,trevi liege,95,GRIVEGN%C3%89E
8836315,apartment,apartment,272202,for sale,9940,xl,installed,2020,as new,gas,,2,,,,,,,3270559,qubic vastgoed,99,Ertvelde
8430304,apartment,service flat,279000,for sale,8700,xl,,2016,good,,,2,,,true,,,,3491662,vastgoed wanneyn,70,Tielt
8958188,apartment,apartment,254000,for sale,9700,xl,,2006,as new,electric,,2,,,true,,1,,1548676,immo nobels,86,Audenarde
8981540,apartment,apartment,280875,for sale,9300,xl,hyper equipped,,,gas,,2,1,,true,,,,3652590,bricks immobiliën,107,Alost
8444706,apartment,apartment,268652,for sale,4020,xl,installed,,,gas,,3,,,true,,,,3292073,trevi liege,112,GRIVEGN%C3%89E
8850322,apartment,apartment,270000,for sale,8300,xl,,,good,,,1,,,,,,,290207,alex dewulf - albertstrand,75,Knokke-Heist
8780949,apartment,duplex,285000,for sale,6120,xl,hyper equipped,,as new,fueloil,,3,,,,,,3,3150892,assogest,165,Ham-sur-Heure
8918065,apartment,apartment,287000,for sale,8620,xl,,1990,as new,,,2,,,,,,,1268560,olivier platteau,84,Nieuport
9007836,apartment,duplex,285000,for sale,8420,xl,,1993,as new,,,3,,,,,1,,999657,meuleman vastgoed,148,Wenduine
8927759,apartment,apartment,289000,for sale,8430,xl,usa hyper equipped,2016,as new,gas,,2,,,,,,,2086309,hyboma,71,Middelkerke
8836314,apartment,duplex,289288,for sale,9940,xl,installed,2020,as new,gas,,3,,,,,,,3270559,qubic vastgoed,112,Ertvelde
8825033,apartment,penthouse,289000,for sale,9300,xl,installed,,,gas,,3,,,true,,,,3652590,bricks immobiliën,110,Alost
8774164,apartment,penthouse,293000,for sale,4680,xl,not installed,,,gas,,3,,,,,,1,3292073,trevi liege,116,Oupeye
8836318,apartment,duplex,297382,for sale,9940,xl,installed,2020,as new,gas,,3,,,,,,,3270559,qubic vastgoed,117,Ertvelde
8962562,apartment,ground floor,299500,for sale,1420,xl,hyper equipped,,as new,gas,,2,1600,,true,,,,968770,mdi - bureau immobilier,91,Braine-l'Alleud
9021424,apartment,apartment,290000,for sale,9000,xl,installed,1959,to be done up,gas,,2,,,,,1,,2870824,top vastgoed,83,Gand
8503367,apartment,apartment,299000,for sale,1160,xl,,,as new,,,1,,,,,,1,1474356,willemen real estate,66,Auderghem
8945719,apartment,apartment,299000,for sale,8670,xl,,2005,,,,2,,,true,,1,,1519577,berno real estate bv,54,Sint-Idesbald
8949579,apartment,apartment,299000,for sale,6240,xl,,,,fueloil,,4,,,,,,,3563305,les maison de marjorie toma,4,Farciennes
8617868,apartment,apartment,309000,for sale,1500,xl,,2020,,,,2,,,,,,,3660038,berth immo,118,Halle
8929840,apartment,apartment,310000,for sale,2018,xl,,,good,gas,,2,,,true,,,,2239033,era stadsgoed,91,Anvers
8979478,apartment,penthouse,315000,for sale,2018,xl,,,good,gas,,1,,,true,,,,2239033,era stadsgoed,77,Anvers
8706440,apartment,apartment,326625,for sale,1420,xl,hyper equipped,,as new,,,2,,,true,,,,1790430,cedimmo braine-l&#039;alleud,93,Braine-l'Alleud
8931089,apartment,loft,329000,for sale,8580,xl,,,as new,,,2,,,,,,,1548676,immo nobels,146,Avelgem
8927141,apartment,apartment,329000,for sale,8580,xl,,,as new,,,2,,,,,,,1548676,immo nobels,146,Avelgem
8931088,apartment,duplex,329000,for sale,8580,xl,,,as new,,,2,,,,,,,1548676,immo nobels,146,Avelgem
8943783,apartment,duplex,333000,for sale,8301,xl,installed,1994,,gas,,3,,,true,,1,1,3639116,,110,Heist-aan-Zee
8979532,apartment,apartment,345000,for sale,1500,xl,,2020,,,,3,,,,,,,3660038,berth immo,117,Halle
9008364,apartment,apartment,345000,for sale,2018,xl,installed,,as new,gas,,2,,,,,,,2748425,,120,Anvers%201
8909295,apartment,apartment,346725,for sale,1420,xl,hyper equipped,,as new,,,2,,,true,,,,1790430,cedimmo braine-l&#039;alleud,106,Braine-l'Alleud
8950819,apartment,apartment,351750,for sale,1420,xl,hyper equipped,,as new,,,3,,,true,,,,1790430,cedimmo braine-l&#039;alleud,130,Braine-l'Alleud
8981965,apartment,apartment,350000,for sale,1180,xl,hyper equipped,,good,,,2,,,true,,,,2478203,gré à gré immobilier,100,Uccle
8966488,apartment,duplex,355000,for sale,1050,xl,not installed,,to renovate,gas,,2,,,,,,,2506159,cd properties,130,Ixelles
8549971,apartment,apartment,345000,for sale,1500,xl,,,as new,,,2,,,,,,,308581,century 21 pro domo,114,Halle
8981954,apartment,apartment,355000,for sale,1180,xl,hyper equipped,,as new,,,1,,,,,,,2478203,gré à gré immobilier,60,Uccle
8968856,apartment,apartment,369000,for sale,8000,xl,hyper equipped,1954,good,,,2,86,,,,,8,3646576,,94,Bruges
8706413,apartment,apartment,361800,for sale,1420,xl,hyper equipped,,as new,,,3,,,true,,,,1790430,cedimmo braine-l&#039;alleud,131,Braine-l'Alleud
9018972,apartment,apartment,357377,for sale,9000,xl,installed,2020,as new,gas,,2,,,,,,,1989885,immo da vinci,88,Gand
8950795,apartment,apartment,371850,for sale,1420,xl,hyper equipped,,as new,,,3,,,true,,,,1790430,cedimmo braine-l&#039;alleud,129,Braine-l'Alleud
8706405,apartment,apartment,371850,for sale,1420,xl,hyper equipped,,as new,,,3,,,true,,,,1790430,cedimmo braine-l&#039;alleud,128,Braine-l'Alleud
8966611,apartment,apartment,375000,for sale,8400,xl,installed,,as new,fueloil,,3,,,true,,,,2176867,,111,Ostende
8566500,apartment,apartment,375000,for sale,1840,xl,,1931,to renovate,gas,,0,,,,,,,698319,era roel &amp; partners vastgoed,257,Londerzeel
8963518,apartment,apartment,392162,for sale,1070,xl,,,as new,,,3,,,,,,,1240707,wilink gent,121,Anderlecht
8918465,apartment,apartment,419000,for sale,8370,xl,hyper equipped,2018,,gas,,3,,,,,,,232648,bricx,144,Blankenberge
8503368,apartment,apartment,419000,for sale,1160,xl,,,as new,,,2,,,,,,1,1474356,willemen real estate,95,Auderghem
8963517,apartment,apartment,401973,for sale,1070,xl,,,as new,,,3,,,,,,,1240707,wilink gent,117,Anderlecht
8963516,apartment,apartment,422953,for sale,1070,xl,,,as new,,,3,,,,,,,1240707,wilink gent,139,Anderlecht
8909293,apartment,apartment,422100,for sale,1420,xl,hyper equipped,,as new,,,2,,,,,,,1790430,cedimmo braine-l&#039;alleud,142,Braine-l'Alleud
9014087,apartment,apartment,425000,for sale,8310,xl,,1961,good,gas,,0,,,,,1,,2242152,immo dereeper bvba,150,Assebroek
8956457,apartment,apartment,465000,for sale,9000,xl,,,as new,,,2,,,,,,,1890498,carlo eggermont,122,Gand
8706541,apartment,apartment,462300,for sale,1420,xl,hyper equipped,,as new,,,3,,,,,,,1790430,cedimmo braine-l&#039;alleud,175,Braine-l'Alleud
9018974,apartment,apartment,466099,for sale,9000,xl,installed,2020,as new,gas,,3,,,,,,,1989885,immo da vinci,127,Gand
8981562,apartment,penthouse,469000,for sale,9300,xl,installed,2020,,gas,,3,,,,,,,3652590,bricks immobiliën,161,Alost
8981553,apartment,apartment,469000,for sale,9300,xl,installed,2020,,gas,,3,,,,,,,3652590,bricks immobiliën,161,Alost
8703037,apartment,apartment,472350,for sale,1420,xl,hyper equipped,,as new,,,3,,,,,,,1790430,cedimmo braine-l&#039;alleud,187,Braine-l'Alleud
8703105,apartment,apartment,482400,for sale,1420,xl,hyper equipped,,as new,,,3,,,,,,,1790430,cedimmo braine-l&#039;alleud,168,Braine-l'Alleud
8703097,apartment,apartment,487425,for sale,1420,xl,hyper equipped,,as new,,,3,,,,,,,1790430,cedimmo braine-l&#039;alleud,183,Braine-l'Alleud
8705048,apartment,apartment,487425,for sale,1420,xl,hyper equipped,,as new,,,3,,,,,,,1790430,cedimmo braine-l&#039;alleud,197,Braine-l'Alleud
6731709,apartment,apartment,489000,for sale,8300,xl,,1974,,gas,,2,,,,,1,,1281897,immo deva,84,Knokke
9012258,apartment,apartment,490000,for sale,8620,xl,,2019,,,,2,,,true,,,,393151,groep caenen nieuwpoort-koksijde-oostduinkerke,97,Nieuport
8976704,apartment,apartment,499000,for sale,8300,xl,,2011,good,,,2,,,true,,,,879147,abimo - dewispelaere bvba,98,Knokke-Heist
8999775,apartment,apartment,517575,for sale,1420,xl,hyper equipped,,as new,,,3,,,,,,,1790430,cedimmo braine-l&#039;alleud,200,Braine-l'Alleud
8842920,apartment,apartment,575000,for sale,3000,xl,hyper equipped,,,gas,,3,,,true,,,,2478814,century 21 confident,120,Louvain
8703098,apartment,apartment,497475,for sale,1420,xl,hyper equipped,,as new,,,3,,,,,,,1790430,cedimmo braine-l&#039;alleud,161,Braine-l'Alleud
8899684,apartment,apartment,580000,for sale,8793,xl,,2018,,,,2,,,,,1,,2376989,realimmo,110,Sint-Eloois-Vijve
8493816,apartment,ground floor,590000,for sale,1050,xl,installed,1900,,gas,,2,100,,,,,,1961004,go invest uccle,150,Ixelles
8915737,apartment,penthouse,645000,for sale,9000,xl,hyper equipped,2020,as new,gas,,2,,,,,,,1438,kensington,106,Gent
8884541,apartment,apartment,649000,for sale,9400,xl,,,as new,gas,,6,,,,,1,,1548676,immo nobels,504,Ninove
8706411,apartment,penthouse,693450,for sale,1420,xl,hyper equipped,,as new,,,3,,,true,,,,1790430,cedimmo braine-l&#039;alleud,230,Braine-l'Alleud
8912428,apartment,apartment,790000,for sale,1180,xl,usa hyper equipped,,as new,,,3,,,true,,1,,1614,victoire (vente),180,Uccle
7769694,apartment,apartment,940000,for sale,1332,xl,usa hyper equipped,,just renovated,gas,,3,1211,,true,,1,2,2736153,immo style - immo lofts group brabant wallon,211,Genval
4611027,apartment,duplex,895000,for sale,1060,xl,usa hyper equipped,,as new,gas,,3,,,,,,,1451920,archybald,200,St-Gilles
8715057,apartment,apartment,990000,for sale,1050,xl,,,just renovated,,,3,,,,,1,,1955187,brussels sotheby’s international realty,209,Ixelles
8849912,apartment,loft,795000,for sale,9000,xl,hyper equipped,,,gas,,3,,,,,,,2115,immo francis de meester,228,Gand
8585731,apartment,apartment,1135000,for sale,1050,xl,hyper equipped,,good,,,3,,,true,,1,,1247379,tribel (transactions immobilières de belgique),227,Ixelles
8720533,apartment,apartment,1135000,for sale,1050,xl,,2010,as new,gas,,3,,,,,1,,1633,mexx international real estate,225,BRUXELLES
8909721,apartment,apartment,1175000,for sale,8300,xl,usa hyper equipped,,as new,gas,,3,,,,,,,285802,cambier - de nil,135,Knokke-Heist
8956351,apartment,apartment,1250000,for sale,8500,xl,hyper equipped,2010,as new,gas,,3,,,,,2,,2373640,m vastgoed,282,Courtrai
8992089,apartment,apartment,1420000,for sale,2000,xl,hyper equipped,2004,as new,gas,,3,,,,,2,2,2184,makelaarskantoor de meester,270,Anvers
8923829,apartment,duplex,1650000,for sale,2018,xl,not installed,1937,to renovate,,,4,711,,true,,2,1,3055336,antwerp sotheby&#039;s international realty,380,Anvers
8162635,apartment,apartment,1400000,for sale,8300,xl,hyper equipped,,as new,,,4,,,,,,,285802,cambier - de nil,214,Knokke-Heist
8730975,apartment,ground floor,2750000,for sale,1180,xl,,1992,,gas,,4,600,,true,,2,2,1955187,brussels sotheby’s international realty,380,Uccle
8728456,apartment,apartment,1650000,for sale,1000,xl,hyper equipped,,just renovated,gas,,3,,,true,,2,2,2938005,james realty,320,Bruxelles
8992612,apartment,apartment,2700000,for sale,1180,xl,usa installed,,good,gas,,4,,,true,true,,,1955187,brussels sotheby’s international realty,350,Uccle
9029938,apartment,apartment,125000,for sale,1070,xl,not installed,,to be done up,gas,,1,,,,,,,1997457,prestige consultor immobilier,45,Anderlecht
9036415,apartment,ground floor,469000,for sale,1210,xl,usa hyper equipped,2020,as new,,,2,97,,,,1,1,2352,latour et petit vente,99,Saint-Josse-ten-Noode
9037201,apartment,apartment,237000,for sale,8930,xl,installed,2019,,gas,,2,,,,,,1,3506008,engel &amp; völkers kortrijk/ waregem,100,Menin
9033265,apartment,apartment,299000,for sale,1300,xl,,2019,as new,gas,,2,,,true,,1,1,1821912,trust real estate sprl,103,Wavre
9040797,apartment,apartment,80000,for sale,2850,xl,,1965,,,,2,,,true,,,,58324,notaris paul rommens,2,Boom
8801863,apartment,apartment,167364,for sale,3840,xl,hyper equipped,2020,as new,gas,,1,,,,,,4,2078260,a. verelst development,70,Looz
9033269,apartment,penthouse,434000,for sale,1300,xl,,2019,as new,gas,,3,,,true,,1,1,1821912,trust real estate sprl,183,Wavre
8801864,apartment,apartment,164609,for sale,3840,xl,hyper equipped,2020,as new,gas,,1,,,,,,4,2078260,a. verelst development,67,Looz
9033266,apartment,apartment,314000,for sale,1300,xl,,2019,as new,gas,,2,,,true,,1,1,1821912,trust real estate sprl,103,Wavre
8801862,apartment,apartment,168511,for sale,3840,xl,hyper equipped,2020,as new,gas,,1,,,,,,4,2078260,a. verelst development,73,Looz
8801861,apartment,apartment,171753,for sale,3840,xl,hyper equipped,2020,as new,gas,,1,,,,,,4,2078260,a. verelst development,73,Looz
8486718,apartment,apartment,187000,for sale,2500,xl,usa installed,2021,as new,gas,,1,,,,,,,254247,wijns vastgoed,65,Lier
8392113,apartment,apartment,198059,for sale,3600,xl,,2019,as new,,,2,,,,,,,2078260,a. verelst development,85,Genk
8392120,apartment,apartment,206432,for sale,3600,xl,,2019,as new,,,2,,,,,,,2078260,a. verelst development,89,Genk
8721108,apartment,apartment,206432,for sale,3600,xl,,2019,as new,,,2,,,,,,,2078260,a. verelst development,89,Genk
8676588,apartment,apartment,206500,for sale,9900,xl,installed,2021,as new,gas,,2,,,,,2,1,2126895,vastgoed unicum,80,Eeklo
8326574,apartment,apartment,209000,for sale,1730,xl,,2019,as new,gas,,2,,true,,,,12,2078243,genea vastgoed,100,Asse
8801865,apartment,apartment,211308,for sale,3840,xl,hyper equipped,2020,as new,gas,,2,,,,,,4,2078260,a. verelst development,98,Looz
8977043,apartment,apartment,231500,for sale,9180,xl,installed,2020,as new,gas,,2,,,,,,,319596,durabrik bouwbedrijven nv,78,Moerbeke-Waas
8911814,apartment,apartment,250000,for sale,9180,xl,installed,2020,as new,gas,,2,,,,,,,319596,durabrik bouwbedrijven nv,78,Moerbeke-Waas
8640298,apartment,apartment,259700,for sale,8370,xl,hyper equipped,2020,as new,gas,,2,,,,,,,3488202,flebo nieuwbouwprojecten,86,Blankenberge
8690311,apartment,service flat,259000,for sale,2000,xl,,2019,as new,gas,,1,,,,,,,2029435,triple living,1,Antwerpen
8698292,apartment,apartment,297000,for sale,1930,xl,hyper equipped,2020,as new,gas,,1,86,,,,1,,2224,kwadraat nv,83,Zaventem
8911815,apartment,apartment,271000,for sale,9180,xl,installed,2020,as new,gas,,2,,,,,,,319596,durabrik bouwbedrijven nv,85,Moerbeke-Waas
8932144,apartment,duplex,343000,for sale,2160,xl,,2018,,gas,,2,,,,,,,2296817,heylen vastgoed antwerpen,101,Wommelgem
8911786,apartment,apartment,440000,for sale,9070,xl,installed,2020,as new,gas,,3,,,,,,,319596,durabrik bouwbedrijven nv,129,Destelbergen
8949904,apartment,apartment,790000,for sale,9070,xl,installed,2020,as new,gas,,2,,,,,,,319596,durabrik bouwbedrijven nv,167,Destelbergen
9034952,apartment,apartment,207000,for sale,5651,xl,installed,,,gas,,2,35,,,,,1,999800,david robin immobilier,92,SOMZ%C3%89E
8791424,apartment,apartment,2400000,for sale,8300,xl,,2019,as new,gas,,3,,,,,,,285802,cambier - de nil,197,Knokke-Heist
